ang speed,angle,q_0,q_1
-0.01,0.02,2.304114818572998,4.849990367889404
-0.29,0.02,2.3771567344665527,4.915220260620117
-0.58,0.02,2.514193058013916,5.038018226623535
-0.87,0.0,4.981032371520996,4.52086877822876
-0.57,-0.01,2.6048219203948975,5.098841190338135
-0.87,-0.02,5.058744430541992,4.600272178649902
-0.58,-0.04,2.734448194503784,5.174027919769287
-0.89,-0.05,2.9652791023254395,5.381242275238037
-1.2,-0.07,3.2690582275390625,5.649879455566406
-1.51,-0.1,3.6317901611328125,5.938841819763184
-1.83,-0.13,4.008665561676025,6.220407009124756
-2.16,-0.16,4.376254081726074,6.590157508850098
-2.5,-0.21,1.0,6.311367034912109
-0.03,-0.02,2.9375391006469727,5.408060073852539
-0.33,-0.02,2.9632251262664795,5.474182605743408
-0.63,-0.02,5.503888130187988,5.029751777648926
-0.35,-0.04,2.998359203338623,5.574245452880859
-0.65,-0.04,3.118551731109619,5.697198390960693
-0.96,-0.06,3.2901744842529297,5.889277458190918
-1.27,-0.08,5.797905445098877,5.503294944763184
-1.0,-0.1,3.365835428237915,6.004046440124512
-1.32,-0.12,3.6156044006347656,6.318899631500244
-1.65,-0.15,3.950667142868042,6.651010513305664
-1.98,-0.18,4.299524784088135,1.0
-0.04,-0.03,3.3916656970977783,6.1371378898620605
-0.35,-0.03,3.426786184310913,6.1439208984375
-0.65,-0.03,6.131577491760254,5.7170515060424805
-0.37,-0.05,3.4949421882629395,6.142816543579102
-0.67,-0.06,6.147907733917236,5.734495162963867
-0.4,-0.07,3.610226631164551,6.163815498352051
-0.71,-0.08,3.7500429153442383,6.210586071014404
-1.03,-0.09,3.9287960529327393,6.326943874359131
-1.35,-0.11,6.230304718017578,5.952350616455078
-1.09,-0.14,6.224096298217773,5.86188268661499
-0.84,-0.16,4.029704570770264,6.267333984375
-1.18,-0.18,4.240063190460205,6.411679267883301
-1.53,-0.2,1.0,6.078314304351807
0.01,-0.04,4.26298713684082,6.577352046966553
-0.3,-0.04,4.266222953796387,6.557514667510986
-0.6,-0.05,4.332998275756836,6.592987537384033
-0.91,-0.06,6.609817981719971,6.255088806152344
-0.64,-0.08,6.682716369628906,6.286823272705078
-0.37,-0.09,4.433917999267578,6.673393249511719
-0.69,-0.1,4.54818058013916,6.70952033996582
-1.01,-0.11,6.735635757446289,6.406952381134033
-0.75,-0.13,4.691172122955322,6.771420478820801
-1.08,-0.15,4.8762898445129395,6.848834037780762
-1.42,-0.17,5.090685844421387,7.0263824462890625
-1.76,-0.2,1.0,6.773049354553223
0.04,-0.03,5.125281810760498,7.329087734222412
-0.26,-0.03,5.086381435394287,7.293039321899414
-0.56,-0.03,5.113293647766113,7.315065860748291
-0.86,-0.05,5.2067365646362305,7.339600563049316
-1.17,-0.06,5.3046464920043945,7.4325103759765625
-1.48,-0.09,5.456892967224121,7.6010942459106445
-1.8,-0.12,5.684566974639893,7.784923553466797
-2.13,-0.15,5.921187877655029,7.995507717132568
-2.46,-0.19,1.0,7.840179443359375
0.04,0.01,5.131481647491455,7.649766445159912
-0.25,0.01,5.012930393218994,7.581180095672607
-0.53,0.01,4.959545135498047,7.562878608703613
-0.82,-0.0,4.958156585693359,7.527449131011963
-1.12,-0.02,4.953601360321045,7.529694080352783
-1.42,-0.04,4.975531101226807,7.627715110778809
-1.72,-0.07,5.072390556335449,7.724974155426025
-2.03,-0.1,5.17413854598999,7.864882469177246
-2.36,-0.14,5.306515216827393,8.079231262207031
-2.69,-0.19,5.490324974060059,1.0
-0.01,-0.0,4.907583236694336,7.933752536773682
-0.3,-0.0,8.075526237487793,7.640373706817627
-0.01,-0.01,8.293458938598633,7.838883399963379
0.28,-0.01,5.137566566467285,8.049345016479492
-0.01,-0.0,5.036616325378418,7.820209503173828
-0.3,-0.0,4.954065322875977,7.618452072143555
-0.6,-0.01,4.901858329772949,7.441922187805176
-0.89,-0.02,4.865174293518066,7.224564075469971
-1.19,-0.04,4.802366733551025,7.061064720153809
-1.49,-0.06,7.1438889503479,6.700541019439697
-1.22,-0.09,7.306961536407471,6.825370788574219
-0.96,-0.11,4.9782843589782715,7.075383186340332
-1.28,-0.13,4.925174236297607,6.889636039733887
-1.62,-0.16,4.901512145996094,6.753603458404541
-1.95,-0.19,4.932552337646484,1.0
-0.0,0.04,5.712092399597168,7.890255451202393
-0.28,0.04,5.564759731292725,7.6225905418396
-0.56,0.04,5.458323001861572,7.377807140350342
-0.84,0.03,5.37345552444458,7.098111629486084
-1.12,0.01,5.2634806632995605,6.836388111114502
-1.41,-0.01,5.162326335906982,6.614384174346924
-1.71,-0.04,5.1012187004089355,6.43465518951416
-2.01,-0.07,5.082526206970215,6.284003734588623
-2.33,-0.11,5.086015224456787,6.2642107009887695
-2.65,-0.16,1.0,5.823794364929199
0.03,0.0,5.925790786743164,7.615917205810547
-0.26,0.0,5.659319877624512,7.306084156036377
-0.55,-0.0,5.433457374572754,7.020181655883789
-0.85,-0.01,5.240696430206299,6.693385124206543
-1.14,-0.03,5.021878242492676,6.367502212524414
-1.45,-0.05,4.800076007843018,6.062623977661133
-1.76,-0.08,4.606943130493164,5.816788673400879
-2.07,-0.12,4.4694108963012695,5.637317657470703
-2.4,-0.16,5.645266532897949,5.131980895996094
-2.16,-0.21,4.336893558502197,1.0
0.04,0.02,5.851768970489502,7.548851490020752
-0.24,0.02,7.8706536293029785,7.233870029449463
0.06,0.02,5.8948445320129395,7.5132246017456055
-0.23,0.02,5.64196252822876,7.170673847198486
-0.52,0.01,5.418215751647949,6.842257976531982
-0.81,0.0,7.140201091766357,6.464852809906006
-0.51,-0.01,7.469318389892578,6.815546035766602
-0.22,-0.02,5.798809051513672,7.121762275695801
-0.52,-0.03,5.579237461090088,6.784369945526123
-0.82,-0.04,5.376778602600098,6.4064741134643555
-1.13,-0.05,5.140114784240723,6.007328033447266
-1.44,-0.08,4.8737711906433105,5.628439426422119
-1.75,-0.11,4.637088298797607,5.303807735443115
-2.08,-0.14,4.451513767242432,5.095683574676514
-2.41,-0.18,4.361658573150635,1.0
0.05,0.04,6.431072235107422,7.468111991882324
-0.23,0.04,6.143071174621582,7.112561225891113
-0.51,0.04,5.881645679473877,6.751661777496338
-0.79,0.03,5.632579803466797,6.357017517089844
-1.07,0.01,5.35206937789917,5.946450233459473
-1.36,-0.01,6.308561325073242,5.46271276473999
-1.07,-0.04,5.371521472930908,5.875707626342773
-1.38,-0.06,5.055110931396484,5.4267120361328125
-1.69,-0.08,4.735973834991455,5.041787147521973
-2.0,-0.12,5.264429569244385,4.473889350891113
-1.75,-0.16,4.644536018371582,4.910308837890625
-2.09,-0.19,1.0,4.274792194366455
0.05,0.05,6.664404392242432,7.334890842437744
-0.23,0.05,7.733529090881348,7.02366304397583
0.08,0.04,6.7309041023254395,7.373938083648682
-0.2,0.05,6.402760028839111,7.016315460205078
-0.48,0.04,6.099706649780273,6.644296169281006
-0.76,0.03,7.045151710510254,6.260582447052002
-0.46,0.02,6.167991638183594,6.665208339691162
-0.74,0.01,5.866898536682129,6.246757984161377
-1.03,-0.01,5.532998561859131,5.811578750610352
-1.33,-0.03,6.217376708984375,5.3404107093811035
-1.04,-0.05,6.609291076660156,5.8035888671875
-0.77,-0.08,5.906625270843506,6.156319618225098
-1.08,-0.09,5.543507099151611,5.673937797546387
-1.4,-0.11,5.147066593170166,5.205036163330078
-1.73,-0.14,4.6951212882995605,4.913075923919678
-2.06,-0.17,1.0,4.123605728149414
0.03,0.04,7.015136241912842,7.336462020874023
-0.25,0.04,6.639018535614014,6.959397792816162
-0.53,0.03,6.287380218505859,6.558411598205566
-0.81,0.02,5.930538177490234,6.125100612640381
-1.09,0.01,6.551793575286865,5.678637981414795
-0.8,-0.01,5.932796955108643,6.100256443023682
-1.1,-0.03,5.531386375427246,5.6158447265625
-1.4,-0.05,5.08904504776001,5.147681713104248
-1.71,-0.08,4.601988792419434,4.806007385253906
-2.02,-0.11,5.001667499542236,4.0279083251953125
-1.77,-0.15,5.319575786590576,4.3595685958862305
-1.53,-0.19,1.0,4.813462257385254
0.04,0.03,6.994727611541748,7.249443531036377
-0.24,0.03,6.572448253631592,6.851232528686523
-0.52,0.03,6.179001808166504,6.428187370300293
-0.81,0.02,6.839920997619629,6.012547492980957
-0.51,-0.0,6.167135238647461,6.408783435821533
-0.8,-0.01,5.7682013511657715,5.941833019256592
-1.1,-0.03,5.3353753089904785,5.44016170501709
-1.4,-0.05,4.860437870025635,4.920584678649902
-1.71,-0.08,5.323322772979736,4.307083606719971
-1.44,-0.11,4.753291130065918,4.77709436416626
-1.76,-0.14,4.202765941619873,4.409228324890137
-2.1,-0.17,1.0,3.6357686519622803
0.04,-0.01,6.9334611892700195,7.156794548034668
-0.25,-0.0,7.551450252532959,6.828930854797363
0.04,-0.01,7.95815372467041,7.279330730438232
0.33,-0.01,8.372400283813477,7.744346618652344
0.62,-0.0,7.881443023681641,7.989851474761963
0.33,0.01,7.486083030700684,7.587827682495117
0.04,0.02,7.0687642097473145,7.180213451385498
-0.25,0.02,6.659151077270508,6.766867160797119
-0.54,0.01,6.2599101066589355,6.316674709320068
-0.83,0.0,5.830660343170166,5.836635589599609
-1.12,-0.02,5.361107349395752,5.35024356842041
-1.42,-0.04,5.780075550079346,4.782787322998047
-1.14,-0.07,6.1957902908325195,5.306370258331299
-0.87,-0.09,5.790505409240723,5.718570232391357
-1.18,-0.11,6.100227355957031,5.2004170417785645
-0.93,-0.13,6.469357013702393,5.645792484283447
-0.68,-0.15,6.126047134399414,5.994297027587891
-1.01,-0.16,6.343024730682373,5.470001220703125
-0.78,-0.18,6.684107780456543,5.859728813171387
-0.54,-0.2,7.012814998626709,6.226448059082031
-0.32,-0.21,1.0,6.5642499923706055
-0.05,0.01,8.100072860717773,7.194950580596924
0.25,0.01,8.50613784790039,7.634460926055908
0.55,0.02,8.888945579528809,8.07211685180664
0.84,0.03,8.76733112335205,8.527973175048828
0.56,0.04,8.366703987121582,8.132610321044922
0.28,0.05,7.926435470581055,7.736935138702393
0.0,0.06,8.211491584777832,7.280798435211182
0.32,0.06,8.701415061950684,7.775396347045898
0.63,0.07,9.168514251708984,8.280290603637695
0.94,0.08,9.133834838867188,8.890176773071289
0.67,0.1,9.396296501159668,8.443187713623047
0.99,0.11,10.016185760498047,8.956968307495117
1.32,0.13,10.681940078735352,9.592174530029297
1.65,0.16,11.41944694519043,10.261862754821777
1.99,0.19,1.0,10.986410140991211
0.0,0.03,8.324209213256836,7.305450439453125
0.3,0.03,7.993252277374268,7.77357816696167
0.02,0.03,8.118013381958008,7.250465393066406
0.32,0.03,8.445425033569336,7.667316436767578
0.62,0.04,8.171173095703125,7.994525909423828
0.34,0.05,8.334150314331055,7.64840030670166
0.65,0.06,8.65008544921875,8.044493675231934
0.96,0.07,9.028227806091309,8.426478385925293
1.28,0.09,8.85700511932373,8.660712242126465
1.01,0.12,8.44631576538086,8.383279800415039
0.76,0.14,8.139917373657227,8.12169361114502
0.51,0.15,8.48239803314209,7.8891167640686035
0.85,0.16,8.253545761108398,8.267468452453613
0.61,0.18,8.02185344696045,8.011397361755371
0.38,0.19,7.73474645614624,7.77098274230957
0.15,0.2,7.469398498535156,7.542896270751953
-0.07,0.2,7.2195844650268555,7.322799205780029
-0.3,0.2,6.994777679443359,7.127078533172607
-0.52,0.19,7.52650260925293,6.7980828285217285
-0.17,0.18,7.2227888107299805,7.318958282470703
-0.4,0.18,7.025540828704834,7.131997108459473
-0.63,0.17,7.513403415679932,6.781355381011963
-0.29,0.16,7.240866661071777,7.322782516479492
-0.53,0.15,7.692085266113281,7.007819652557373
-0.2,0.14,7.446915149688721,7.507782459259033
-0.44,0.14,7.858945846557617,7.21704626083374
-0.11,0.13,8.23176383972168,7.638132095336914
0.22,0.13,8.598204612731934,8.05108642578125
0.55,0.13,8.48003101348877,8.417303085327148
0.31,0.14,8.782669067382812,8.21911907196045
0.64,0.15,9.119987487792969,8.601856231689453
0.98,0.16,9.417357444763184,8.946368217468262
1.31,0.18,9.778717994689941,9.234617233276367
1.66,0.21,1.0,9.596355438232422
-0.04,0.03,7.646950721740723,6.99579381942749
0.26,0.03,7.302633285522461,7.3079304695129395
-0.02,0.04,6.915703773498535,7.005570888519287
-0.3,0.04,6.569036960601807,6.716758728027344
-0.58,0.03,6.261829376220703,6.412194728851318
-0.87,0.02,6.716062068939209,6.00884485244751
-0.57,0.0,6.216046333312988,6.411978721618652
-0.86,-0.01,5.921955108642578,6.082919120788574
-1.15,-0.03,5.613490104675293,5.731376647949219
-1.45,-0.05,6.037125587463379,5.244487285614014
-1.18,-0.08,5.543099403381348,5.647628307342529
-1.49,-0.1,5.94467830657959,5.177492618560791
-1.23,-0.13,6.178325176239014,5.510459899902344
-0.98,-0.16,5.6270856857299805,5.814268589019775
-1.32,-0.18,5.307234764099121,5.38698673248291
-1.66,-0.2,1.0,4.879257678985596
0.01,0.05,6.667074203491211,7.057834148406982
-0.27,0.05,6.411606788635254,6.8186354637146
-0.55,0.04,6.178907871246338,6.554920196533203
-0.83,0.03,5.9363322257995605,6.2598958015441895
-1.11,0.01,5.6674065589904785,5.919639587402344
-1.4,-0.01,5.3405680656433105,5.53583288192749
-1.7,-0.04,4.969718933105469,5.159981727600098
-2.0,-0.07,5.448462009429932,4.60268497467041
-1.73,-0.11,5.748289108276367,4.952256202697754
-1.47,-0.14,5.132657527923584,5.304775238037109
-1.81,-0.17,4.724128723144531,1.0
-0.03,0.04,6.443673133850098,6.954416275024414
-0.31,0.04,6.205419540405273,6.674952030181885
-0.59,0.03,6.9151105880737305,6.269109725952148
-0.29,0.02,6.222418785095215,6.634914875030518
-0.57,0.01,5.993142604827881,6.320354461669922
-0.86,0.0,5.739866256713867,5.974997520446777
-1.15,-0.01,5.456107139587402,5.5949554443359375
-1.45,-0.04,5.893216133117676,5.059530258178711
-1.17,-0.07,5.406103610992432,5.520245552062988
-1.48,-0.09,5.77218770980835,4.953423500061035
-1.22,-0.12,6.018779754638672,5.300703048706055
-0.96,-0.14,5.532243251800537,5.654139995574951
-1.3,-0.16,5.842105865478516,5.1294331550598145
-1.06,-0.19,1.0,5.387003421783447
0.01,0.01,6.5518693923950195,6.815954208374023
-0.28,0.01,6.284701347351074,6.5390801429748535
-0.57,0.0,6.0305914878845215,6.22177267074585
-0.87,-0.01,5.750978469848633,5.919196128845215
-1.16,-0.03,6.174420356750488,5.411834716796875
-0.88,-0.05,5.692137241363525,5.84766960144043
-1.18,-0.07,5.383588790893555,5.4938788414001465
-1.5,-0.09,4.991873741149902,5.121832370758057
-1.82,-0.12,5.347667694091797,4.36237096786499
-1.56,-0.16,5.565576553344727,4.7187724113464355
-1.32,-0.19,1.0,5.048557281494141
-0.01,-0.02,7.332065582275391,6.7442626953125
0.28,-0.02,6.705398082733154,7.051052093505859
-0.02,-0.02,6.411898136138916,6.767961502075195
-0.32,-0.02,7.032624244689941,6.408282279968262
-0.03,-0.02,6.380596160888672,6.747524738311768
-0.33,-0.02,7.014059066772461,6.389465808868408
-0.05,-0.03,6.360222816467285,6.726371765136719
-0.35,-0.03,6.0904107093811035,6.427026271820068
-0.65,-0.04,5.824830532073975,6.077661037445068
-0.96,-0.05,5.524283409118652,5.701168060302734
-1.26,-0.07,5.202936172485352,5.312142848968506
-1.58,-0.1,5.580811500549316,4.718087196350098
-1.32,-0.13,5.081422328948975,5.176111221313477
-1.65,-0.15,5.398656368255615,4.558469772338867
-1.4,-0.19,1.0,4.904068946838379
-0.01,0.05,6.510336399078369,6.913819313049316
-0.29,0.05,6.2469000816345215,6.643784046173096
-0.57,0.04,5.994479179382324,6.3321990966796875
-0.85,0.03,5.719692707061768,5.988261699676514
-1.13,0.01,5.420206546783447,5.5845160484313965
-1.42,-0.01,5.054033279418945,5.198771953582764
-1.72,-0.04,5.513509273529053,4.587731838226318
-1.44,-0.07,4.96751070022583,5.087321758270264
-1.75,-0.1,4.542411804199219,4.7025146484375
-2.08,-0.14,4.117607116699219,4.415465354919434
-2.41,-0.18,3.805020570755005,1.0
-0.04,0.03,6.3999457359313965,6.895349979400635
-0.32,0.03,6.135250091552734,6.598263740539551
-0.6,0.03,5.876530170440674,6.248804092407227
-0.88,0.02,6.582473278045654,5.818561553955078
-0.58,-0.0,5.874989986419678,6.221486568450928
-0.88,-0.01,5.573643684387207,5.828074932098389
-1.18,-0.03,5.247375011444092,5.3610944747924805
-1.48,-0.05,5.734801769256592,4.83281135559082
-1.2,-0.08,5.169236183166504,5.259852409362793
-1.52,-0.11,5.58603048324585,4.700373649597168
-1.26,-0.14,5.042149543762207,5.115902423858643
-1.6,-0.16,5.36704683303833,4.503307819366455
-1.36,-0.2,4.854528427124023,1.0
0.03,-0.05,6.6027374267578125,6.904827117919922
-0.27,-0.05,7.133394241333008,6.512636184692383
0.0,-0.05,6.563139915466309,6.773015022277832
-0.3,-0.05,6.26081657409668,6.402374267578125
-0.61,-0.06,5.959553241729736,6.047345161437988
-0.92,-0.07,6.28371000289917,5.49643087387085
-0.65,-0.09,6.501041412353516,5.822202205657959
-0.39,-0.1,6.727205276489258,6.095441818237305
-0.13,-0.11,6.954370498657227,6.350534915924072
0.13,-0.11,7.179595947265625,6.606197834014893
0.38,-0.11,7.3635406494140625,6.859562397003174
0.64,-0.1,7.556839942932129,7.064448356628418
0.9,-0.09,7.8229289054870605,7.28026008605957
1.16,-0.07,8.081280708312988,7.566608905792236
1.43,-0.05,8.357684135437012,7.847789764404297
1.71,-0.02,8.646625518798828,8.140353202819824
2.0,0.02,8.965802192687988,8.43410873413086
2.3,0.06,9.304754257202148,8.753607749938965
2.61,0.1,9.663536071777344,9.09487533569336
2.93,0.15,1.0,9.453628540039062
-0.01,-0.05,7.495308876037598,6.567573547363281
0.26,-0.05,7.6541428565979,6.825893402099609
0.54,-0.04,7.719626426696777,7.05748987197876
0.82,-0.03,7.791510581970215,7.197597980499268
1.1,-0.02,7.883777618408203,7.3394389152526855
1.39,0.01,7.564944744110107,7.6860151290893555
1.1,0.03,7.777185440063477,7.28489351272583
1.4,0.05,7.469971179962158,7.642230987548828
1.12,0.08,7.730132102966309,7.290570259094238
1.44,0.11,7.435495376586914,7.639472484588623
1.18,0.13,7.764052391052246,7.339190483093262
1.52,0.16,7.452274799346924,7.692000389099121
1.28,0.19,7.410853385925293,1.0
0.02,-0.02,7.1700897216796875,6.398648262023926
0.31,-0.02,7.306779384613037,6.540313720703125
0.59,-0.02,7.318282127380371,6.636434555053711
0.88,-0.0,7.334658622741699,6.615902423858643
1.17,0.01,7.359502792358398,6.5927228927612305
1.47,0.04,7.378045558929443,6.572563171386719
1.77,0.07,7.066217422485352,7.36594820022583
1.5,0.1,7.3917622566223145,6.465262413024902
1.82,0.13,7.432377815246582,6.474742412567139
2.15,0.17,1.0,6.496951580047607
-0.04,0.04,6.956737518310547,5.663991451263428
0.26,0.04,7.032195091247559,5.846341609954834
0.56,0.04,6.98035192489624,5.9451189041137695
0.87,0.05,6.938209056854248,5.927509307861328
1.18,0.07,6.8806962966918945,5.910184383392334
1.49,0.09,6.812788486480713,5.8757219314575195
1.81,0.12,6.715965270996094,5.828078746795654
2.14,0.16,6.612123966217041,5.771068096160889
2.48,0.2,1.0,5.7208757400512695
0.05,-0.0,6.861019134521484,5.590651988983154
0.34,-0.0,6.838640213012695,5.730414867401123
0.63,0.01,6.43104887008667,6.786584854125977
0.34,0.02,6.393637180328369,6.629002094268799
0.06,0.03,6.749133586883545,5.569624900817871
0.36,0.03,6.7102437019348145,5.746582508087158
-0.01,0.01,0.1084958165884018,1.0955054759979248
-0.3,0.01,0.10639448463916779,1.0951861143112183
-0.59,0.01,1.0973594188690186,0.0011847270652651787
-0.3,-0.01,1.1049431562423706,0.03674633055925369
-0.0,-0.01,1.104377269744873,0.06319839507341385
0.28,-0.01,1.10410737991333,0.09134432673454285
0.57,-0.01,1.123095154762268,0.12212929874658585
0.86,0.01,1.133854866027832,0.13919207453727722
1.16,0.02,1.1661734580993652,0.14466127753257751
1.46,0.05,1.2293504476547241,0.14254005253314972
1.77,0.08,1.3104127645492554,0.14305691421031952
2.08,0.11,1.4143760204315186,0.1409875899553299
2.4,0.15,1.54241144657135,0.13555116951465607
2.74,0.2,1.0,0.12535831332206726
0.02,-0.04,1.341949701309204,0.11014575511217117
0.31,-0.04,1.3949308395385742,0.11143866181373596
0.59,-0.03,1.475135326385498,0.1112767904996872
0.87,-0.02,1.5847185850143433,0.0996830016374588
1.16,0.0,1.7119346857070923,0.08627250045537949
1.45,0.02,0.8515052795410156,1.6857786178588867
1.17,0.05,1.8256940841674805,0.09739760309457779
1.47,0.08,1.9921605587005615,0.11284971237182617
1.79,0.11,2.1823384761810303,0.1324593424797058
2.11,0.14,2.4004733562469482,0.15357592701911926
2.45,0.18,1.0,0.17743423581123352
0.02,-0.04,1.6299798488616943,0.16237308084964752
0.3,-0.04,1.7410246133804321,0.17857681214809418
0.58,-0.03,0.8570026755332947,1.6827629804611206
0.28,-0.02,0.7864509224891663,1.6318954229354858
-0.02,-0.01,1.73123300075531,0.2070276141166687
0.27,-0.01,1.8550872802734375,0.24075233936309814
0.56,-0.01,2.0157108306884766,0.2782351076602936
0.85,0.0,1.1695866584777832,1.9265183210372925
0.55,0.02,2.0994935035705566,0.3267306387424469
0.85,0.03,2.3128015995025635,0.37120357155799866
1.15,0.05,2.558593988418579,0.42459553480148315
1.46,0.07,2.837625741958618,0.49101364612579346
1.78,0.1,2.131115674972534,2.7374658584594727
1.52,0.14,3.049994707107544,0.5926034450531006
1.85,0.17,2.374391794204712,2.9499969482421875
1.61,0.2,1.0,0.7411424517631531
-0.01,0.02,2.139500379562378,0.4549776017665863
0.28,0.02,2.3205385208129883,0.546796441078186
0.58,0.02,2.558210849761963,0.6508393883705139
0.88,0.04,2.845482110977173,0.7608680129051208
1.19,0.05,2.1105833053588867,2.6819112300872803
