ang speed,angle,q_0,q_1
-0.84,-0.84,10.697039604187012,10.328502655029297
-0.54,-0.54,10.681825637817383,10.425740242004395
-0.83,-0.83,10.321146965026855,9.835015296936035
-0.54,-0.54,10.301010131835938,10.291828155517578
-0.25,-0.25,10.017730712890625,10.296757698059082
0.03,0.03,9.238424301147461,10.137702941894531
-0.27,-0.27,9.80342960357666,9.935848236083984
-0.57,-0.57,9.826521873474121,9.678793907165527
-0.29,-0.29,9.555872917175293,9.621228218078613
-0.6,-0.6,9.387171745300293,9.177539825439453
-0.33,-0.33,9.212281227111816,9.217972755432129
-0.64,-0.64,8.963520050048828,8.535846710205078
-0.37,-0.37,8.892237663269043,8.725483894348145
-0.11,-0.11,8.428521156311035,8.706901550292969
-0.43,-0.43,8.526420593261719,8.279886245727539
-0.17,-0.17,8.187984466552734,8.377470016479492
-0.49,-0.49,8.103702545166016,7.725754261016846
-0.24,-0.24,8.108097076416016,7.8498687744140625
0.01,0.01,7.507628440856934,7.891246318817139
-0.31,-0.31,7.792700290679932,7.442219257354736
-0.06,-0.06,7.329641819000244,7.609842777252197
-0.39,-0.39,7.426420211791992,6.9347147941589355
-0.15,-0.15,7.110437393188477,7.236857891082764
-0.48,-0.48,7.044585704803467,6.293922424316406
-0.23,-0.23,7.085024833679199,6.515872955322266
0.01,0.01,6.555721282958984,6.7392988204956055
-0.33,-0.33,6.580917835235596,5.931347846984863
-0.09,-0.09,6.8168535232543945,6.193832874298096
0.15,0.15,6.094893455505371,6.3596110343933105
-0.19,-0.19,5.975600242614746,6.089680194854736
-0.53,-0.53,5.9346723556518555,4.753845691680908
-0.3,-0.3,5.862940311431885,4.9975080490112305
-0.06,-0.06,6.031742095947266,5.313551425933838
0.17,0.17,5.3431901931762695,5.629048824310303
-0.18,-0.18,5.607325553894043,4.822799205780029
0.05,0.05,5.128379821777344,5.362654209136963
-0.29,-0.29,5.348114013671875,4.29876708984375
-0.06,-0.06,5.446274280548096,4.668476104736328
0.17,0.17,4.811686038970947,5.194676399230957
-0.18,-0.18,5.131230354309082,4.2720465660095215
0.05,0.05,5.393850803375244,4.60327672958374
0.28,0.28,4.650667667388916,5.0776286125183105
-0.07,-0.07,5.207703113555908,4.338253498077393
0.16,0.16,4.637332439422607,5.03720235824585
-0.19,-0.19,5.0462188720703125,4.088742733001709
0.04,0.04,5.326371669769287,4.52389669418335
0.27,0.27,4.644399166107178,5.100330352783203
-0.07,-0.07,5.291858673095703,4.393861770629883
0.16,0.16,5.591352939605713,4.908774375915527
0.39,0.39,4.777985572814941,5.4137091636657715
0.05,0.05,5.784735679626465,5.02935266494751
0.28,0.28,5.152414321899414,5.654472827911377
-0.06,-0.06,5.956084251403809,5.132481098175049
0.18,0.18,5.498111248016357,5.895085334777832
-0.16,-0.16,6.1086015701293945,5.241893291473389
0.08,0.08,5.806559085845947,6.1162238121032715
-0.26,-0.26,6.289649486541748,5.322430610656738
-0.03,-0.03,6.630062580108643,5.991457462310791
0.21,0.21,6.238098621368408,6.6071858406066895
-0.13,-0.13,6.910460472106934,6.199631214141846
0.11,0.11,6.67868185043335,6.9136762619018555
-0.23,-0.23,7.137874603271484,6.3755903244018555
0.0,0.0,7.450799465179443,7.024700164794922
0.24,0.24,7.2457194328308105,7.554006576538086
-0.1,-0.1,7.835324287414551,7.371431827545166
0.13,0.13,7.803306579589844,7.9942946434021
-0.21,-0.21,8.023397445678711,8.065855026245117
-0.55,-0.55,8.306685447692871,7.194119453430176
-0.31,-0.31,8.549468040466309,7.959474563598633
-0.08,-0.08,8.79845905303955,8.474142074584961
0.15,0.15,9.13791275024414,8.87353229522705
0.38,0.38,9.13672924041748,9.410655975341797
0.03,0.03,9.589786529541016,9.717864036560059
-0.31,-0.31,9.92799186706543,9.603654861450195
-0.08,-0.08,10.200349807739258,9.962224960327148
0.15,0.15,10.48964786529541,10.394882202148438
0.38,0.38,10.600865364074707,10.839512825012207
0.04,0.04,11.099027633666992,11.032865524291992
0.27,0.27,11.33173942565918,11.4583740234375
-0.07,-0.07,11.640555381774902,11.647537231445312
0.17,0.17,11.929269790649414,11.988978385925293
-0.17,-0.17,12.069716453552246,12.151385307312012
0.06,0.06,12.138467788696289,12.339502334594727
0.3,0.3,12.214194297790527,12.403169631958008
-0.04,-0.04,12.656895637512207,12.757786750793457
-0.38,-0.38,12.631954193115234,12.905014991760254
-0.14,-0.14,12.821802139282227,12.83956241607666
-0.48,-0.48,12.639187812805176,12.922316551208496
-0.25,-0.25,12.716043472290039,12.646156311035156
-0.59,-0.59,12.363550186157227,12.59329891204834
-0.36,-0.36,12.286664962768555,12.155226707458496
-0.71,-0.21,1.0,11.866556167602539
-0.0,-0.0,12.188179969787598,12.685529708862305
-0.29,-0.29,12.484037399291992,12.325873374938965
-0.57,-0.57,12.200785636901855,12.217085838317871
-0.27,-0.27,11.76785945892334,11.638028144836426
-0.56,-0.56,11.57589054107666,10.974177360534668
-0.85,-0.85,10.873851776123047,10.132708549499512
-0.56,-0.56,11.020673751831055,10.729463577270508
-0.28,-0.28,10.476008415222168,10.290717124938965
-0.58,-0.58,10.161609649658203,9.613709449768066
-0.89,-0.89,9.4150390625,8.645136833190918
-1.2,-1.2,8.728029251098633,6.381280422210693
-0.93,-0.93,8.654562950134277,7.151859283447266
-0.67,-0.67,8.557621002197266,7.651944160461426
-0.41,-0.41,8.585805892944336,8.085479736328125
-0.16,-0.16,8.123862266540527,8.099860.56,0.56,-0.49,-0.49,7.9669928550720215,7.30227518081665
-0.25,-0.25,8.198034286499023,7.639462947845459
-0.01,-0.01,7.538205146789551,7.623775959014893
-0.34,-0.34,7.71422004699707,6.978862762451172
-0.1,-0.1,7.270127296447754,7.261125564575195
-0.44,-0.44,7.173046112060547,6.274693012237549
-0.2,-0.2,7.4209184646606445,6.643004417419434
0.03,0.03,6.8453216552734375,6.8324761390686035
-0.31,-0.31,6.848791122436523,5.933082580566406
-0.08,-0.08,7.25557804107666,6.440721035003662
0.15,0.15,6.56618595123291,6.5635762214660645
-0.2,-0.2,6.731268882751465,5.802833557128906
0.04,0.04,6.2916460037231445,6.239785194396973
-0.31,-0.31,6.3256025314331055,5.086786270141602
-0.08,-0.08,6.574306011199951,5.6371989250183105
0.15,0.15,6.035393714904785,6.065829277038574
-0.2,-0.2,6.170862197875977,5.033805847167969
0.03,0.03,6.406099319458008,5.6152873039245605
0.26,0.26,5.790191650390625,5.991361141204834
-0.09,-0.09,6.075373649597168,5.107036590576172
0.14,0.14,6.26528787612915,5.649357795715332
0.37,0.37,5.631866931915283,5.990119934082031
0.02,0.02,6.131731986999512,5.330672740936279
0.25,0.25,5.61591911315918,5.903847694396973
-0.09,-0.09,5.9639201164245605,4.981370449066162
0.14,0.14,6.110829830169678,5.509400367736816
0.38,0.38,5.546698093414307,5.987600803375244
0.03,0.03,6.096229553222656,5.362277030944824
0.27,0.27,6.1554789543151855,5.712369441986084
0.51,0.51,5.521457195281982,6.164603233337402
0.17,0.17,6.320958137512207,5.786257266998291
0.41,0.41,5.804914951324463,6.307572841644287
0.08,0.08,6.47424840927124,5.850808143615723
0.33,0.33,6.044708728790283,6.451865196228027
-0.01,-0.01,6.599335193634033,5.925727367401123
0.24,0.24,6.23366641998291,6.589804172515869
-0.09,-0.09,6.716851711273193,6.001849174499512
0.16,0.16,6.410660266876221,6.684786796569824
-0.17,-0.17,6.825545787811279,6.012111663818359
0.09,0.09,7.103062629699707,6.542730808258057
0.34,0.34,6.6803765296936035,7.010776519775391
0.01,0.01,7.281219959259033,6.689038276672363
0.26,0.26,6.916543960571289,7.192963600158691
-0.06,-0.06,7.447178840637207,6.831578731536865
0.19,0.19,7.137864589691162,7.360956192016602
-0.13,-0.13,7.158137321472168,7.1864495277404785
-0.46,-0.46,7.395393371582031,6.207094192504883
-0.2,-0.2,7.613262176513672,6.936952590942383
0.05,0.05,7.406297206878662,7.481222629547119
-0.28,-0.28,7.675809860229492,6.955240726470947
-0.03,-0.03,8.029592514038086,7.495375156402588
0.22,0.22,7.726478576660156,7.818665981292725
-0.11,-0.11,8.152373313903809,7.564632415771484
0.14,0.14,7.928683757781982,7.936880588531494
-0.19,-0.19,8.209858894348145,7.593390464782715
0.06,0.06,8.072612762451172,8.017084121704102
-0.27,-0.27,8.253931999206543,7.570418357849121
-0.02,-0.02,8.59097957611084,8.100909233093262
0.23,0.23,8.43321704864502,8.413867950439453
-0.1,-0.1,8.342475891113281,8.086743354797363
-0.43,-0.43,8.399975776672363,7.3841986656188965
-0.19,-0.19,8.675930976867676,8.010275840759277
0.06,0.06,8.816173553466797,8.50357437133789
0.3,0.3,8.916136741638184,8.771488189697266
0.55,0.55,8.720078468322754,9.088184356689453
0.22,0.22,9.165361404418945,8.990234375
0.47,0.47,9.274263381958008,9.171804428100586
0.72,0.72,9.050457000732422,9.49848747253418
0.39,0.39,9.675590515136719,9.533159255981445
0.65,0.65,9.601583480834961,9.912460327148438
0.34,0.34,10.068044662475586,9.923121452331543
0.6,0.6,10.097498893737793,10.266166687011719
0.29,0.29,10.450967788696289,10.25699234008789
0.56,0.56,10.555326461791992,10.584060668945312
0.25,0.25,10.823305130004883,10.558046340942383
0.53,0.53,10.993109703063965,10.914506912231445
0.23,0.23,11.142313003540039,10.868896484375
0.52,0.52,11.464127540588379,11.318939208984375
0.8,0.8,11.519166946411133,11.547836303710938
0.51,0.51,11.878053665161133,11.689406394958496
0.8,0.8,12.02115535736084,11.956631660461426
0.51,0.51,12.237957954406738,12.045453071594238
0.82,0.82,12.604957580566406,12.494165420532227
1.12,1.12,12.687446594238281,12.69320011138916
0.85,0.85,13.07737922668457,12.947696685791016
1.17,0.1,13.280755043029785,1.0
-0.02,-0.02,11.845614433288574,11.459264755249023
0.28,0.28,11.261672019958496,10.805920600891113
0.59,0.59,10.592766761779785,10.115975379943848
0.89,0.89,9.64897632598877,9.352089881896973
1.2,1.2,8.747172355651855,8.42087459564209
1.52,1.52,7.82047176361084,7.552236080169678
1.84,1.84,6.927478313446045,6.684433460235596
2.17,2.17,6.15023136138916,5.855015754699707
2.51,0.21,1.0,5.126507759094238
0.02,0.02,10.611608505249023,9.139029502868652
0.31,0.31,9.782809257507324,8.543827056884766
0.61,0.61,8.6118745803833,7.831409931182861
0.91,0.91,7.359861373901367,6.803777694702148
1.22,1.22,6.111725807189941,5.745910167694092
1.53,1.53,4.844006538391113,4.724839687347412
1.84,1.84,3.724215507507324,3.708585500717163
2.17,2.17,2.6384482383728027,4.37357759475708
1.92,0.19,1.0,3.4925310611724854
0.02,0.02,8.791404724121094,7.539340972900391
0.3,0.3,7.788122653961182,6.966513156890869
0.58,0.58,6.489252090454102,6.175265312194824
0.86,0.86,5.107741355895996,5.173171043395996
1.15,1.15,3.956929922103882,4.151348114013672
1.44,1.44,2.800006628036499,4.874120712280273
1.15,1.15,4.1316351890563965,6.110230445861816
0.87,0.87,4.799944877624512,5.224389553070068
1.19,1.19,3.8990848064422607,5.878018379211426
0.92,0.92,4.837055683135986,5.283039093017578
1.25,1.25,3.6342499256134033,5.74045467376709
1.0,1.0,5.01301908493042,6.797450065612793
0.76,0.76,5.748488426208496,6.341789245605469
1.1,0.19,4.615816593170166,1.0
-0.01,-0.01,7.694005966186523,7.4808669090271
0.28,0.28,6.492427825927734,6.876001834869385
0.57,0.57,5.997000217437744,7.612552642822266
0.27,0.27,6.493226528167725,6.920769691467285
0.57,0.57,5.8903045654296875,7.521693706512451
0.28,0.28,6.53958797454834,6.999574184417725
0.58,0.58,5.773093223571777,7.420490741729736
0.3,0.3,7.067790985107422,8.361161231994629
0.02,0.02,7.4194722175598145,7.797718048095703
0.33,0.33,6.8963799476623535,8.216394424438477
0.05,0.05,7.4874420166015625,7.914183616638184
0.36,0.36,6.722370147705078,8.17467212677002
0.09,0.09,7.80125093460083,8.852994918823242
-0.18,-0.18,8.261129379272461,8.599483489990234
0.13,0.13,7.598633766174316,8.772351264953613
-0.14,-0.14,8.481490135192871,9.28581714630127
-0.42,-0.42,8.85279655456543,9.146173477172852
-0.1,-0.1,8.253130912780762,9.244962692260742
-0.38,-0.38,8.952940940856934,9.377193450927734
-0.65,-0.65,9.278801918029785,9.129295349121094
-0.35,-0.35,8.712928771972656,9.167866706848145
-0.63,-0.63,9.040665626525879,9.213913917541504
-0.92,-0.92,9.037235260009766,8.530396461486816
-0.62,-0.62,8.751943588256836,8.883285522460938
-0.92,-0.92,8.728614807128906,8.48223876953125
-1.21,-1.21,8.429987907409668,6.845080852508545
-0.93,-0.93,8.3560209274292,7.684601783752441
-0.66,-0.66,8.039772033691406,8.067205429077148
-0.98,-0.98,7.893878936767578,7.123046875
-0.72,-0.72,8.170397758483887,7.642721176147461
-0.46,-0.46,7.382563591003418,7.593007564544678
-0.79,-0.79,7.659945964813232,7.015505313873291
-0.54,-0.54,7.109355449676514,7.243034362792969
-0.88,-0.88,7.0020928382873535,6.20581579208374
-0.64,-0.64,7.094326972961426,6.5356831550598145
-0.41,-0.41,6.393190860748291,6.669934272766113
-0.76,-0.2,1.0,5.667831897735596
-0.47,-0.47,8.572918891906738,7.949428558349609
-0.25,-0.25,8.029550552368164,8.244285583496094
-0.59,-0.21,1.0,7.624570369720459
-0.02,-0.02,9.101607322692871,8.855177879333496
0.28,0.28,8.150617599487305,8.919366836547852
0.0,0.0,8.624600410461426,9.116522789001465
-0.28,-0.28,8.875531196594238,8.354233741760254
0.02,0.02,8.44226360321045,8.962860107421875
-0.26,-0.26,8.855508804321289,8.339296340942383
0.04,0.04,8.300338745117188,8.845276832580566
-0.24,-0.24,8.849905014038086,8.340250968933105
0.06,0.06,8.193185806274414,8.760551452636719
-0.23,-0.23,8.855148315429688,8.351655960083008
0.07,0.07,8.119300842285156,8.70433235168457
-0.21,-0.21,8.866656303405762,8.36917495727539
0.09,0.09,8.074165344238281,8.67186450958252
-0.2,-0.2,8.881382942199707,8.388877868652344
0.1,0.1,8.053866386413574,8.661759376525879
-0.19,-0.19,8.89707088470459,8.411290168762207
0.1,0.1,8.054293632507324,8.670675277709961
-0.18,-0.18,8.913372039794922,8.434637069702148
0.11,0.11,8.071455001831055,8.693927764892578
-0.18,-0.18,8.929422378540039,8.4581880569458
0.12,0.12,8.102090835571289,8.728991508483887
-0.17,-0.17,8.946076393127441,8.482255935668945
0.12,0.12,8.142733573913574,8.772734642028809
-0.17,-0.17,8.963691711425781,8.506973266601562
0.13,0.13,8.190606117248535,8.821887969970703
-0.16,-0.16,8.982782363891602,8.531604766845703
0.14,0.14,8.916971206665039,8.875211715698242
0.43,0.43,7.601284980773926,8.976456642150879
0.14,0.14,8.30150318145752,8.934505462646484
-0.15,-0.15,9.017606735229492,8.585076332092285
0.15,0.15,8.374312400817871,9.005714416503906
-0.14,-0.14,9.058573722839355,8.638544082641602
0.16,0.16,8.440620422363281,9.066370964050293
-0.12,-0.12,9.097010612487793,8.688720703125
0.17,0.17,8.499205589294434,9.119880676269531
-0.11,-0.11,9.134819984436035,8.737126350402832
0.19,0.19,8.551525115966797,9.165945053100586
-0.1,-0.1,9.158147811889648,8.784737586975098
0.2,0.2,8.58007526397705,9.204546928405762
-0.09,-0.09,9.168737411499023,8.832599639892578
0.22,0.22,8.941812515258789,9.094644546508789
0.52,0.52,7.768382549285889,9.101266860961914
0.23,0.23,8.52953052520752,9.231904029846191
-0.05,-0.05,9.099287033081055,8.90630054473877
0.26,0.26,8.506386756896973,9.231724739074707
-0.02,-0.02,9.08740520477295,8.9508638381958
0.28,0.28,8.458940505981445,9.201287269592285
